id,State_Code,State_Name,State_ab,County,City,Place,Type,Primary,Zip_Code,Area_Code,ALand,AWater,Lat,Lon,Mean,Median,Stdev,sum_w,Weekly_Avg_Video_Game_Hours,Weekly_Avg_Exercise_Hours
6023379,6,California,CA,Alameda County,Lake Hughes,Alameda city,Track,Track,93532,661,22657357,422408,34.6789981,-118.3864277,71766,58354,52970,331.680190735926,2.7,4.3
6023389,6,California,CA,Alameda County,Palmdale,Alameda city,Track,Track,93551,661,3305728,0,34.5966435,-118.155582,74123,58826,54555,1036.25955308176,2.5,4.5
602339,6,California,CA,Alameda County,Livermore,Alameda city,Track,Track,94551,925,17422343,0,37.7409198,-121.823992,165012,300000,74953,311.601332188344,0.0,4.2
6023399,6,California,CA,Alameda County,Lancaster,Alameda city,Track,Track,93534,661,2003734,0,34.5800249,-118.1008047,38436,31998,31498,856.776289062499,7.6,3.4
6023409,6,California,CA,Alameda County,Palmdale,Alameda city,Track,Track,93550,661,6663467,55480,34.5504277,-118.1036897,55418,46756,41584,783.931197324742,6.5,3.9
6023419,6,California,CA,Alameda County,Canyon Country,Alameda city,Track,Track,91387,661,5510450,0,34.4410273,-118.4105719,110528,101706,60641,630.809604853085,0.4,4.5
6023429,6,California,CA,Alameda County,Saugus,Alameda city,Track,Track,91350,661,8307925,3968,34.429766,-118.5231005,111567,104350,66080,521.726024673103,0.2,4.8
6023439,6,California,CA,Alameda County,Santa Clarita,Alameda city,Track,Track,91351,661,2617891,0,34.4151371,-118.4898281,92791,86748,56957,752.610138397236,0.8,4.5
6023449,6,California,CA,Alameda County,Canyon Country,Alameda city,Track,Track,91387,661,2960455,0,34.435608,-118.4274646,105855,89847,66817,373.372637380274,0.4,4.8
6023459,6,California,CA,Alameda County,Valencia,Alameda city,Track,Track,91355,661,2787140,0,34.4493449,-118.5628848,116185,112080,59566,440.382808338751,0.3,4.6
6023469,6,California,CA,Alameda County,Castaic,Alameda city,Track,Track,91384,661,10414497,930778,34.465384,-118.5983695,0,0,0,0.0,12.1,3.2
6023479,6,California,CA,Alameda County,Newhall,Alameda city,Track,Track,91321,661,1505113,0,34.3971022,-118.545361,94962,89739,62022,586.925779815721,0.3,4.4
6023489,6,California,CA,Alameda County,Burbank,Alameda city,Track,Track,91505,818,2315128,0,34.1997152,-118.3575367,0,0,0,0.0,18.8,1.1
602349,6,California,CA,Alameda County,Livermore,Alameda city,Track,Track,94550,925,2674110,0,37.6849518,-121.7489971,88461,80464,60139,946.085031247794,1.6,4.5
6023499,6,California,CA,Alameda County,Hawthorne,Alameda city,Track,Track,90250,310,5308530,0,33.9164971,-118.3871451,0,0,0,0.0,16.7,2.5
6023509,6,California,CA,Alameda County,Carson,Alameda city,Track,Track,90745,310,2954487,13050,33.8433748,-118.240029,0,0,0,0.0,16.3,2.3
6023519,6,California,CA,Alameda County,Oakhurst,Alameda city,Track,Track,93644,559,659848919,3194124,37.5026912,-119.5191768,59450,48746,53120,1210.08484414839,9.5,3.2
6023529,6,California,CA,Alameda County,Madera,Alameda city,Track,Track,93637,559,153258680,0,36.9703496,-120.1734248,69978,57774,46700,1553.11811363453,1.1,4.7
6023539,6,California,CA,Alameda County,Madera,Alameda city,Track,Track,93638,559,3824594,0,36.9589685,-120.0448456,37720,29116,26907,1779.72794576944,8.7,2.6
6023549,6,California,CA,Alameda County,Novato,Alameda city,Track,Track,94947,415,2102398,43053,38.0878849,-122.5583773,75733,63399,55785,1167.77773970325,3.5,3.7
6023559,6,California,CA,Alameda County,San Rafael,Alameda city,Track,Track,94901,415,2547796,2234,37.983487,-122.5480915,110460,96061,76771,711.025258039058,0.6,4.6
6023569,6,California,CA,Alameda County,San Anselmo,Alameda city,Track,Track,94960,415,10645008,0,38.0060617,-122.5832284,137442,125998,80463,842.269245397094,0.4,4.4
6023579,6,California,CA,Alameda County,San Rafael,Alameda city,Track,Track,94901,415,140958,0,37.9405976,-122.4906881,0,0,0,0.0,17.0,2.1
6023589,6,California,CA,Alameda County,Sausalito,Alameda city,Track,Track,94965,415,1350018,0,37.8688708,-122.5128206,45036,35537,41755,758.902182473506,8.1,3.5
602359,6,California,CA,Alameda County,Oakland,Alameda city,Track,Track,94607,510,1269350,269265,37.79616,-122.2935358,142904,300000,63527,8.79921686295568,0.0,4.6
6023599,6,California,CA,Alameda County,Coulterville,Alameda city,Track,Track,95311,209,745934896,13671097,37.6729487,-120.1089266,63827,47871,47421,912.567179812137,2.6,4.0
6023609,6,California,CA,Alameda County,Willits,Alameda city,Track,Track,95490,707,26646603,53812,39.4223312,-123.3671818,37611,31617,27376,2001.97847993772,5.5,4.0
6023619,6,California,CA,Alameda County,Ukiah,Alameda city,Track,Track,95482,707,5245140,19121,39.1561868,-123.2032659,56982,41293,48795,1555.46414521751,6.4,4.0
6023629,6,California,CA,Alameda County,Livingston,Alameda city,Track,Track,95334,209,7172503,0,37.3783238,-120.7258127,60023,52037,45702,1406.26831405656,4.6,4.2
6023639,6,California,CA,Alameda County,Atwater,Alameda city,Track,Track,95301,209,22271401,0,37.3229836,-120.6072659,110468,300000,70889,603.596080312392,0.3,4.9
6023649,6,California,CA,Alameda County,Merced,Alameda city,Track,Track,95340,209,4246276,0,37.3136674,-120.4472741,68517,54406,53525,1122.91671565436,4.5,4.0
6023659,6,California,CA,Alameda County,Merced,Alameda city,Track,Track,95344,209,3874855,0,37.2876583,-120.445312,38599,29915,30580,1445.546831208,9.8,3.3
6023669,6,California,CA,Alameda County,Dos Palos,Alameda city,Track,Track,93620,209,231166553,694675,37.0439737,-120.6551864,51677,32804,50503,421.591273709275,6.7,3.2
6023679,6,California,CA,Alameda County,Mammoth Lakes,Alameda city,Track,Track,93546,760,170274660,1657661,37.6397682,-118.9849293,69996,56941,50042,1533.0722413091,4.3,3.8
6023689,6,California,CA,Alameda County,Salinas,Alameda city,Track,Track,93905,831,1078841,0,36.6799302,-121.6171939,50202,43720,36322,1073.00520333951,5.5,3.8
602369,6,California,CA,Alameda County,Jackson,Alameda city,Track,Track,95642,209,42398486,19726,38.401482,-120.746055,60719,44666,55922,1298.04739213954,2.8,4.4
6023699,6,California,CA,Alameda County,Salinas,Alameda city,Track,Track,93901,831,849058,0,36.6783432,-121.6686664,49400,39075,39555,830.857923570802,5.9,3.6
6023709,6,California,CA,Alameda County,Salinas,Alameda city,Track,Track,93906,831,29998969,510793,36.7321372,-121.6905423,54905,44381,45809,967.429334486722,8.3,3.6
6023719,6,California,CA,Alameda County,Salinas,Alameda city,Track,Track,93908,831,142083137,2123146,36.5436798,-121.6316313,140358,125043,80308,441.697427425114,0.8,4.4
6023729,6,California,CA,Alameda County,King City,Alameda city,Track,Track,93930,831,609814423,7519584,36.1770603,-121.2767662,75466,54217,63330,718.062696272708,3.9,4.0
6023739,6,California,CA,Alameda County,Pacific Grove,Alameda city,Track,Track,93950,831,1072136,1840,36.6028686,-121.926271,98219,80875,76110,623.390103658989,0.1,4.5
6023749,6,California,CA,Alameda County,Monterey,Alameda city,Track,Track,93940,831,3185975,410754,36.5938492,-121.8844269,69186,58110,56280,997.043571203376,4.1,3.9
6023759,6,California,CA,Alameda County,Seaside,Alameda city,Track,Track,93955,831,2650855,362498,36.6151277,-121.8488475,57541,51776,37591,520.014138961348,6.5,3.6
6023769,6,California,CA,Alameda County,Watsonville,Alameda city,Track,Track,95076,831,43437886,4026508,36.8334157,-121.7572058,76770,66243,54553,648.102804217018,2.6,3.7
6023779,6,California,CA,Alameda County,Napa,Alameda city,Track,Track,94559,707,6391441,94788,38.310719,-122.2671252,112069,95574,72016,511.662658017671,0.2,4.4
6023789,6,California,CA,Alameda County,Napa,Alameda city,Track,Track,94558,707,1856473,0,38.3307724,-122.3302221,110599,300000,66824,397.904945335911,0.8,4.3
602379,6,California,CA,Alameda County,Chico,Alameda city,Track,Track,95926,530,6244233,0,39.7558816,-121.8785043,84979,73616,59231,1360.61659540114,4.5,3.8
6023799,6,California,CA,Alameda County,Vallejo,Alameda city,Track,Track,94589,707,1312532,0,38.1608327,-122.2596823,98072,300000,59557,462.670314648712,0.9,4.5
6023809,6,California,CA,Alameda County,St. Helena,Alameda city,Track,Track,94574,707,6566848,97349,38.5082184,-122.4787754,107845,98374,75612,568.129243227133,0.5,4.6
6023819,6,California,CA,Alameda County,Grass Valley,Alameda city,Track,Track,95945,530,58563902,22539,39.1744271,-121.1052442,71862,57035,52527,529.941109007265,2.4,4.2
6023829,6,California,CA,Alameda County,Alta,Alameda city,Track,Track,95701,530,1300514676,28051665,39.4173331,-120.5885542,56919,43836,48221,966.093148201058,9.6,3.5
6023839,6,California,CA,Alameda County,La Habra,Alameda city,Track,Track,90631,562,1933275,0,33.9227729,-117.9678496,85486,74462,61425,1205.42095196461,3.7,4.2
6023849,6,California,CA,Alameda County,Fullerton,Alameda city,Track,Track,92835,714,3126891,7184,33.9038169,-117.8940242,104897,98683,63684,898.332148692041,0.5,4.4
6023859,6,California,CA,Alameda County,Fullerton,Alameda city,Track,Track,92833,714,1750832,0,33.8673036,-117.9795486,53808,45492,47294,933.956008082157,8.4,3.3
6023869,6,California,CA,Alameda County,Fullerton,Alameda city,Track,Track,92832,714,1424308,0,33.8797583,-117.9180846,97693,77707,68870,320.579842964592,0.6,4.5
6023879,6,California,CA,Alameda County,Placentia,Alameda city,Track,Track,92870,714,2069590,37381,33.9025381,-117.8612771,114947,101340,68699,498.931606907022,0.3,4.6
6023889,6,California,CA,Alameda County,Placentia,Alameda city,Track,Track,92870,714,710269,0,33.8703829,-117.8729877,60778,47896,45473,954.934838435663,3.2,4.4
602389,6,California,CA,Alameda County,Chico,Alameda city,Track,Track,95928,530,4363875,81917,39.7457516,-121.7956007,90507,79537,60431,1094.31283711262,0.9,4.6
6023899,6,California,CA,Alameda County,Placentia,Alameda city,Track,Track,92870,714,2870484,0,33.8779671,-117.7947653,107024,96711,64545,666.019636423322,0.8,4.3
60239,6,California,CA,Alameda County,Oakland,Alameda city,Track,Track,94611,510,230172,0,37.8260219,-122.2510667,85552,62784,75651,754.955417036004,2.2,4.2
6023909,6,California,CA,Alameda County,Yorba Linda,Alameda city,Track,Track,92887,714,5144607,0,33.8831822,-117.7056802,151647,300000,71503,309.436402007681,0.1,4.6
6023919,6,California,CA,Alameda County,Orange,Alameda city,Track,Track,92869,714,4735388,7549,33.8037516,-117.7802613,132875,118478,75654,310.096317345321,0.0,4.7
6023929,6,California,CA,Alameda County,Trabuco Canyon,Alameda city,Track,Track,92679,949,118123535,11213,33.7524903,-117.6124151,108073,91827,72337,282.817702827974,0.3,4.6
6023939,6,California,CA,Alameda County,Lake Forest,Alameda city,Track,Track,92630,949,1455529,0,33.6446586,-117.6650243,108319,96357,63833,494.560726385128,0.6,4.4
6023949,6,California,CA,Alameda County,Mission Viejo,Alameda city,Track,Track,92692,949,2963502,0,33.5755898,-117.6476686,106084,102154,68696,880.271654695812,0.6,4.1
6023959,6,California,CA,Alameda County,Rancho Santa Margarita,Alameda city,Track,Track,92688,949,9784543,383934,33.663833,-117.615022,126674,121714,71546,933.890885959027,0.9,4.1
6023969,6,California,CA,Alameda County,Ladera Ranch,Alameda city,Track,Track,92694,949,9374472,231498,33.5244626,-117.6459457,144747,134608,85079,357.271771927276,0.6,4.5
6023979,6,California,CA,Alameda County,Capistrano Beach,Alameda city,Track,Track,92624,949,4170590,2515478,33.4610097,-117.6670752,86573,61683,77723,1286.6371428502,3.0,4.2
6023989,6,California,CA,Alameda County,Laguna Niguel,Alameda city,Track,Track,92677,949,5632855,0,33.5378721,-117.679732,93538,76843,72211,1151.4425397397,0.4,4.2
602399,6,California,CA,Alameda County,Magalia,Alameda city,Track,Track,95954,530,325482537,3681154,39.960108,-121.5013525,50400,44136,40514,873.500734273076,7.1,3.6
6023999,6,California,CA,Alameda County,Laguna Niguel,Alameda city,Track,Track,92677,949,2280686,0,33.5316199,-117.6978084,123835,119559,71848,454.626372258388,0.5,4.6
6024009,6,California,CA,Alameda County,Dana Point,Alameda city,Track,Track,92629,949,1101007,0,33.4800988,-117.6965584,99085,86530,65966,630.55634396345,0.6,4.1
6024019,6,California,CA,Alameda County,Irvine,Alameda city,Track,Track,92620,949,31543402,142637,33.7425817,-117.735606,140768,130871,76730,1840.36421662192,0.5,4.7
6024029,6,California,CA,Alameda County,Irvine,Alameda city,Track,Track,92604,949,1190675,0,33.6925839,-117.7753374,84304,72835,58403,968.788568983446,2.6,4.1
6024039,6,California,CA,Alameda County,Irvine,Alameda city,Track,Track,92606,949,1342421,19388,33.6849393,-117.8221596,82752,70519,63918,1046.49783700042,2.8,4.4
6024049,6,California,CA,Alameda County,Newport Beach,Alameda city,Track,Track,92660,858,11653249,145012,33.6691905,-117.8609131,94533,86169,71003,1765.01963627272,0.6,4.3
6024059,6,California,CA,Alameda County,Irvine,Alameda city,Track,Track,92612,949,956838,36787,33.6531542,-117.8337016,51177,36966,48960,984.348062652433,6.6,3.4
6024069,6,California,CA,Alameda County,Aliso Viejo,Alameda city,Track,Track,92656,949,1607597,0,33.5765214,-117.7237974,93505,84575,56206,855.633529604766,0.6,4.3
6024079,6,California,CA,Alameda County,Laguna Hills,Alameda city,Track,Track,92653,949,1766287,0,33.6045946,-117.7074697,54365,38747,44622,1302.57470926237,8.1,3.4
6024089,6,California,CA,Alameda County,Costa Mesa,Alameda city,Track,Track,92626,949,4427167,27208,33.6333298,-117.868556,138485,126848,86033,846.455712891993,0.3,4.4
602409,6,California,CA,Alameda County,Oroville,Alameda city,Track,Track,95966,530,18244928,7521121,39.5272273,-121.4667585,55558,39053,52260,1152.1648379911,5.6,3.7
6024099,6,California,CA,Alameda County,Costa Mesa,Alameda city,Track,Track,92626,949,1352254,0,33.6313441,-117.9133028,100482,91372,67103,706.282641228617,0.4,4.5
6024109,6,California,CA,Alameda County,Costa Mesa,Alameda city,Track,Track,92626,949,2608795,64165,33.6642944,-117.9411674,94773,76914,68481,768.655704909523,0.9,4.3
6024119,6,California,CA,Alameda County,Santa Ana,Alameda city,Track,Track,92704,714,5269814,44984,33.6937428,-117.9036273,113844,108086,70531,1272.78624039012,0.0,4.5
6024129,6,California,CA,Alameda County,Santa Ana,Alameda city,Track,Track,92704,714,2031758,110506,33.7211578,-117.9108898,70104,68650,41611,456.639519613614,2.1,3.8
6024139,6,California,CA,Alameda County,Tustin,Alameda city,Track,Track,92780,714,468389,0,33.7377146,-117.8366401,48792,38148,36154,1179.63197227838,8.3,3.5
6024149,6,California,CA,Alameda County,Santa Ana,Alameda city,Track,Track,92704,714,470858,0,33.7371732,-117.9026546,55339,45706,40796,707.680932515523,5.9,3.7
6024159,6,California,CA,Alameda County,Santa Ana,Alameda city,Track,Track,92706,714,1630448,39063,33.7749556,-117.8825621,93326,65138,73013,782.191479163423,1.0,4.7
6024169,6,California,CA,Alameda County,Tustin,Alameda city,Track,Track,92780,714,1270775,0,33.7362411,-117.8127013,69522,59462,46349,1043.71412121501,3.2,3.9
6024179,6,California,CA,Alameda County,Tustin,Alameda city,Track,Track,92780,714,2111674,0,33.766702,-117.8278544,98370,81347,64613,821.145005229031,0.2,4.0
6024189,6,California,CA,Alameda County,Orange,Alameda city,Track,Track,92867,714,1598874,0,33.807971,-117.8287446,88643,73669,62057,874.386420522352,1.6,4.4
602419,6,California,CA,Alameda County,Gridley,Alameda city,Track,Track,95948,530,29807297,0,39.3792483,-121.7370059,70597,58009,59665,663.533449364555,4.0,4.1
6024199,6,California,CA,Alameda County,Garden Grove,Alameda city,Track,Track,92840,714,1612648,0,33.7834756,-117.9018273,58174,48415,39757,1560.87879033699,5.4,3.5
6024209,6,California,CA,Alameda County,Anaheim,Alameda city,Track,Track,92806,714,1453007,0,33.829141,-117.8794788,110137,99910,65690,402.503272030887,0.2,4.1
6024219,6,California,CA,Alameda County,Anaheim,Alameda city,Track,Track,92801,714,1143900,0,33.8440428,-117.9331121,62761,51949,46904,980.352289225892,3.8,4.4
6024229,6,California,CA,Alameda County,Anaheim,Alameda city,Track,Track,92804,714,1246020,0,33.8249717,-117.9717657,69575,57873,52993,1213.42387282584,4.2,4.3
6024239,6,California,CA,Alameda County,Anaheim,Alameda city,Track,Track,92805,714,517079,0,33.8251532,-117.9095108,55789,40440,43295,572.348702482003,5.4,3.1
6024249,6,California,CA,Alameda County,Anaheim,Alameda city,Track,Track,92804,714,1293889,0,33.8100654,-118.0063667,70164,57304,53977,890.020517359447,2.9,4.0
6024259,6,California,CA,Alameda County,Garden Grove,Alameda city,Track,Track,92841,714,1116584,0,33.7847458,-117.9915613,69357,57252,53116,925.051693433539,3.1,4.5
6024269,6,California,CA,Alameda County,Garden Grove,Alameda city,Track,Track,92840,714,1307740,0,33.7888535,-117.9193342,56841,51091,42257,756.402491605087,5.8,3.6
6024279,6,California,CA,Alameda County,Garden Grove,Alameda city,Track,Track,92844,714,1957933,0,33.7606739,-117.9622131,61371,46099,52688,1059.0541037874,1.8,4.2
6024289,6,California,CA,Alameda County,Santa Ana,Alameda city,Track,Track,92703,714,1224993,23027,33.7526801,-117.912077,60617,47073,49106,773.741289041541,2.2,4.2
602429,6,California,CA,Alameda County,Rail Road Flat,Alameda city,Track,Track,95248,209,463875178,840311,38.3647246,-120.449,47840,34282,39589,1182.59595156532,8.6,3.0
6024299,6,California,CA,Alameda County,Huntington Beach,Alameda city,Track,Track,92646,714,1056828,155455,33.6633327,-117.9515138,131778,122088,70553,243.078967913213,0.6,4.0
6024309,6,California,CA,Alameda County,Fountain Valley,Alameda city,Track,Track,92708,714,1948874,0,33.6940334,-117.9736616,132214,123793,76272,503.515680552777,0.4,4.7
6024319,6,California,CA,Alameda County,Huntington Beach,Alameda city,Track,Track,92647,714,1225245,0,33.719172,-117.980803,99391,80712,63439,449.433972522983,0.8,3.9
6024329,6,California,CA,Alameda County,Huntington Beach,Alameda city,Track,Track,92648,714,1403502,0,33.6793865,-117.9932396,78897,67466,54239,1451.68570913132,2.8,4.2
6024339,6,California,CA,Alameda County,Huntington Beach,Alameda city,Track,Track,92647,714,1296044,0,33.7263926,-118.0154407,98076,82561,70667,723.954972148605,1.0,4.6
6024349,6,California,CA,Alameda County,Seal Beach,Alameda city,Track,Track,90740,562,19157348,1255795,33.7508498,-118.0636903,84264,300000,49231,88.6290862240732,2.4,3.8
